school_id,pct_proficient_math,pct_proficient_reading,pct_white,pct_black,pct_asian,pct_hispanic,pct_amerindian,pct_nativehawaii,pct_tworaces
370114000484,47.000001,52.000001,90.7828,1.0101,0.7576,5.9343,0.1263,0.0,1.3889
370114002216,36.999999,46.999998,97.2665,0.6834,0.0,1.3667,0.2278,0.0,0.4556
370114002759,69.478259,90.000002,86.9159,3.7383,1.8692,4.6729,1.8692,0.0,0.9346
370117000486,52.0,59.999999,80.4336,5.5031,0.667,9.5609,0.2779,0.0,3.5575
370117002827,84.513515,84.487181,73.0769,2.5641,1.2821,17.9487,1.2821,0.0,3.8462
370120000497,37.000001,42.000001,53.6683,13.2663,0.3015,30.7538,0.804,0.3015,0.9045
370120000498,17.0,22.000001,17.9945,42.3077,0.4121,36.8132,0.5495,0.6868,1.2363
370120000500,32.000001,42.0,44.1288,11.3636,0.0,42.6136,0.9470000000000001,0.1894,0.7576
370120000505,21.999999,36.999999,31.4843,33.8831,0.0,32.2339,0.4498,0.2999,1.6492
370120003154,44.5,44.5,30.5556,26.1111,0.5556,40.5556,0.5556,0.0,1.6667
370126000385,17.0,32.000001,1.8209,83.1563,0.3794,12.9742,0.2276,0.0,1.4416
370126000530,36.000002,54.0,28.7879,40.368,5.2489,21.8074,0.7035,0.3247,2.7597
370126000545,25.0,36.0,22.3066,52.278999999999996,1.2431,20.0967,0.7597,0.0691,3.2459
370126000550,17.0,17.0,4.0248,67.8019,0.3096,26.0062,0.0774,0.1548,1.6254
370126002292,38.999998,49.000001,24.1855,42.4075,2.0431,27.2225,0.6074,0.0552,3.4787
370126002726,72.000003,71.999998,3.125,63.9205,3.125,28.6932,0.0,0.0,1.1364
370126002761,,,28.7582,45.7516,1.3072,22.2222,0.0,0.0,1.9608
370126002920,12.0,41.999998,4.7619,81.685,0.7326,10.989,0.3663,0.3663,1.0989
370126003112,37.000001,67.000002,11.215,56.6978,4.3614,23.676,0.3115,0.3115,3.4268
370132000555,5.0,15.0,9.8361,76.6393,0.0,12.7049,0.0,0.0,0.8197
370132000559,22.0,31.999999,42.7391,48.5242,0.0,6.0213,0.2361,0.1181,2.3613
370132001770,7.5,22.0,22.2411,68.5908,0.1698,8.488999999999999,0.0,0.0,0.5093
370132002762,69.500001,90.0,66.8831,24.026,0.0,7.7922,0.6494,0.6494,0.0
370138000562,71.999998,77.000002,79.1349,5.3435,0.2545,13.2316,0.0,0.0,2.0356
370150000592,7.496732000000001,17.0,3.0864,73.4568,0.7716,19.5988,0.0,0.0,3.0864
370150000600,38.0,48.000001,60.2422,19.9579,0.9479,14.6919,0.3686,0.2106,3.5808
370150000604,29.0,36.0,40.7317,26.6463,1.5854,26.1585,0.8537,0.0,4.0244
370150000623,50.0,53.000001,43.2768,38.6423,1.9582,11.6841,0.1958,0.0,4.2428
370150000624,27.000001,32.000001,22.508000000000003,37.7814,0.5627,35.6109,0.1608,0.2412,3.135
370150000631,17.000001,26.999999,13.3922,43.1199,0.883,39.3672,0.0736,0.1472,3.0169
370150000634,39.0,58.000001,40.7002,33.9716,4.0481,16.3567,0.3282,0.1094,4.4858
370150000647,51.000001,64.999999,63.39,14.7451,4.3179,13.4589,0.0459,0.0,4.0423
370150002666,,,70.5882,19.1176,0.0,5.8824,0.0,0.0,4.4118
370150002765,64.000001,68.999999,74.2024,12.5413,3.0803,6.6557,0.33,0.165,3.0253
370150003038,84.510641,95.000003,46.9194,18.0095,11.3744,15.6398,0.0,0.0,8.0569
370150003176,57.000002,77.000002,41.4594,40.2985,2.6534,11.9403,0.1658,0.1658,3.3167
370150003194,22.000001,42.0,66.5312,20.8672,0.271,9.0786,0.271,0.0,2.9810000000000003
370153000651,32.000001,42.000001,54.2393,27.8746,0.1161,15.2149,0.2323,0.0,2.3229
370153000658,36.999999,36.999999,44.123000000000005,37.7939,0.7233,13.9241,0.1808,0.0,3.255
370153000661,36.999999,46.999999,52.4802,33.2341,0.2976,10.7143,0.496,0.1984,2.5794
370153003101,44.486484000000004,74.513513,54.0698,26.7442,1.1628,11.6279,0.5814,0.0,5.814
370162000663,38.000002,43.999998,40.1811,39.4847,2.0891,14.4847,0.1393,0.2089,3.4123
